sentence,num_words,google_language,stopwords_language,book_name
"King of Japan, whose lofty  jet they say at times assumed the semblance of a snow-white cross  against the sky?",22,{'en': 0.9999953510839028},"{'italian': 1, 'norwegian': 1, 'portuguese': 1, 'dutch': 1, 'danish': 1, 'hungarian': 1, 'english': 6, 'spanish': 1}",moby_dick
"Was it not so, O Don Miguel!",7,{'en': 0.9999948691290714},"{'norwegian': 1, 'english': 3, 'german': 1}",moby_dick
"thou Chilian whale, marked  like an old tortoise with mystic hieroglyphics upon the back!",15,{'en': 0.9999956414356694},"{'english': 3, 'german': 1}",moby_dick
"In plain  prose, here are four whales as well known to the students of Cetacean  History as Marius or Sylla to the classic scholar.",26,{'en': 0.999997968586635},"{'dutch': 1, 'english': 7, 'french': 1, 'portuguese': 1}",moby_dick
But this is not all.,5,{'en': 0.999995937043654},"{'italian': 1, 'dutch': 1, 'english': 4}",moby_dick
"New Zealand Tom and Don Miguel, after at various  times creating great havoc among the boats of different vessels, were  finally gone in quest of, systematically hunted out, chased and killed  by valiant whaling captains, who heaved up their anchors with  that express object as much in view, as in setting out through the  Narragansett Woods, Captain Butler of old had it in his mind to capture  that notorious murderous savage Annawon, the headmost warrior of the  Indian King Philip.",87,{'en': 0.9999966078421489},"{'italian': 1, 'norwegian': 1, 'french': 1, 'portuguese': 1, 'danish': 1, 'english': 20, 'dutch': 3, 'german': 1}",moby_dick
"I do not know where I can find a better place than just here, to make  mention of one or two other things, which to me seem important, as in  printed form establishing in all respects the reasonableness of the  whole story of the White Whale, more especially the catastrophe.",53,{'en': 0.9999964743366265},"{'italian': 3, 'spanish': 2, 'french': 2, 'portuguese': 4, 'dutch': 3, 'finnish': 1, 'hungarian': 1, 'english': 19, 'norwegian': 1, 'german': 1}",moby_dick
For  this is one of those disheartening instances where truth requires full  as much bolstering as error.,19,{'en': 0.9999971244074378},"{'dutch': 2, 'english': 6, 'french': 1, 'portuguese': 1}",moby_dick
"So ignorant are most landsmen of some of  the plainest and most palpable wonders of the world, that without  some hints touching the plain facts, historical and otherwise, of the  fishery, they might scout at Moby Dick as a monstrous fable, or still  worse and more detestable, a hideous and intolerable allegory.",56,{'en': 0.9999982714217706},"{'italian': 1, 'norwegian': 1, 'french': 1, 'portuguese': 2, 'dutch': 1, 'danish': 1, 'hungarian': 2, 'english': 13, 'spanish': 1}",moby_dick
"First: Though most men have some vague flitting ideas of the general  perils of the grand fishery, yet they have nothing like a fixed, vivid  conception of those perils, and the frequency with which they recur.",38,{'en': 0.9999968910786494},"{'italian': 1, 'norwegian': 1, 'portuguese': 1, 'dutch': 2, 'danish': 2, 'hungarian': 2, 'english': 11, 'spanish': 1, 'swedish': 1}",moby_dick
"One reason perhaps is, that not one in fifty of the actual disasters and  deaths by casualties in the fishery, ever finds a public record at home,  however transient and immediately forgotten that record.",36,{'en': 0.9999968253996485},"{'italian': 2, 'norwegian': 1, 'portuguese': 1, 'dutch': 3, 'danish': 1, 'hungarian': 1, 'english': 10, 'spanish': 1, 'german': 1}",moby_dick
"Do you suppose  that that poor fellow there, who this moment perhaps caught by the  whale-line off the coast of New Guinea, is being carried down to the  bottom of the sea by the sounding leviathan?do you suppose that that  poor fellow?s name will appear in the newspaper obituary you will read  to-morrow at your breakfast?",61,{'en': 0.9999984368652217},"{'italian': 1, 'norwegian': 1, 'french': 1, 'portuguese': 1, 'dutch': 3, 'danish': 1, 'hungarian': 1, 'english': 19, 'spanish': 1, 'german': 2}",moby_dick
No: because the mails are very irregular  between here and New Guinea.,13,"{'en': 0.8571386611626601, 'nl': 0.14285941846170833}",{'english': 7},moby_dick
"In fact, did you ever hear what might be  called regular news direct or indirect from New Guinea?",19,{'en': 0.9999971869787699},"{'hungarian': 1, 'english': 6}",moby_dick
"Yet I tell you  that upon one particular voyage which I made to the Pacific, among many  others we spoke thirty different ships, every one of which had had a  death by a whale, some of them more than one, and three that had each  lost a boat?s crew.",53,{'en': 0.9999966459870833},"{'italian': 1, 'spanish': 1, 'french': 1, 'portuguese': 1, 'hungarian': 2, 'english': 17, 'dutch': 2}",moby_dick
"For God?s sake, be economical with your lamps  and candles!",11,{'en': 0.9999954014736051},"{'hungarian': 2, 'english': 5, 'french': 1}",moby_dick
"not a gallon you burn, but at least one drop of man?s  blood was spilled for it.",18,{'en': 0.999997972677547},"{'italian': 1, 'norwegian': 3, 'french': 1, 'swedish': 1, 'portuguese': 2, 'dutch': 2, 'danish': 3, 'hungarian': 2, 'english': 10, 'spanish': 1, 'german': 2}",moby_dick
"Secondly: People ashore have indeed some indefinite idea that a whale is  an enormous creature of enormous power; but I have ever found that when  narrating to them some specific example of this two-fold enormousness,  they have significantly complimented me upon my facetiousness; when, I  declare upon my soul, I had no more idea of being facetious than Moses,  when he wrote the history of the plagues of Egypt.",74,{'en': 0.9999973229268501},"{'italian': 1, 'norwegian': 2, 'finnish': 2, 'french': 1, 'portuguese': 3, 'dutch': 4, 'danish': 1, 'hungarian': 1, 'english': 22, 'spanish': 4, 'german': 1}",moby_dick
But fortunately the special point I here seek can be established upon  testimony entirely independent of my own.,19,{'en': 0.9999945456943748},"{'dutch': 1, 'hungarian': 1, 'english': 7}",moby_dick
"That point is this: The Sperm  Whale is in some cases sufficiently powerful, knowing, and judiciously  malicious, as with direct aforethought to stave in, utterly destroy, and  sink a large ship; and what is more, the Sperm Whale has done it.",44,{'en': 0.9999971192985724},"{'italian': 2, 'spanish': 2, 'french': 1, 'portuguese': 2, 'hungarian': 1, 'english': 14, 'dutch': 2, 'german': 1}",moby_dick
"First: In the year 1820 the ship Essex, Captain Pollard, of Nantucket,  was cruising in the Pacific Ocean.",19,{'en': 0.9999988361658784},"{'italian': 1, 'dutch': 3, 'english': 4, 'german': 2}",moby_dick
"One day she saw spouts, lowered her  boats, and gave chase to a shoal of sperm whales.",18,{'en': 0.9999975618218041},"{'italian': 1, 'norwegian': 1, 'hungarian': 1, 'portuguese': 1, 'dutch': 1, 'danish': 1, 'turkish': 1, 'english': 6, 'spanish': 1}",moby_dick
"Ere long, several of  the whales were wounded; when, suddenly, a very large whale escaping  from the boats, issued from the shoal, and bore directly down upon the  ship.",32,{'en': 0.9999972379605656},"{'italian': 1, 'spanish': 1, 'portuguese': 1, 'hungarian': 1, 'english': 9, 'dutch': 1}",moby_dick
"Dashing his forehead against her hull, he so stove her in, that  in less than ?ten minutes? she settled down and fell over.",24,{'en': 0.999995811834372},"{'dutch': 2, 'italian': 1, 'spanish': 1, 'finnish': 1, 'norwegian': 3, 'danish': 2, 'english': 12, 'turkish': 1, 'german': 2}",moby_dick
Not a  surviving plank of her has been seen since.,11,"{'en': 0.8571396717968965, 'nl': 0.14285882163335403}","{'italian': 1, 'norwegian': 1, 'hungarian': 1, 'portuguese': 1, 'dutch': 1, 'danish': 1, 'turkish': 1, 'english': 5, 'spanish': 2}",moby_dick
"After the severest exposure,  part of the crew reached the land in their boats.",15,{'en': 0.9999959497940786},"{'italian': 1, 'dutch': 2, 'english': 4, 'german': 1}",moby_dick
"Being returned home  at last, Captain Pollard once more sailed for the Pacific in command of  another ship, but the gods shipwrecked him again upon unknown rocks and  breakers; for the second time his ship was utterly lost, and forthwith  forswearing the sea, he has never tempted it since.",53,{'en': 0.9999981762185302},"{'italian': 1, 'norwegian': 2, 'finnish': 1, 'portuguese': 1, 'dutch': 3, 'danish': 2, 'english': 16, 'spanish': 3, 'german': 2}",moby_dick
At this day Captain  Pollard is a resident of Nantucket.,11,{'en': 0.9999971424540328},"{'italian': 1, 'spanish': 1, 'portuguese': 1, 'hungarian': 1, 'english': 4, 'dutch': 2}",moby_dick
"I have seen Owen Chace, who was  chief mate of the Essex at the time of the tragedy; I have read his  plain and faithful narrative; I have conversed with his son; and all  this within a few miles of the scene of the catastrophe.",48,{'en': 0.9999979039542174},"{'italian': 2, 'norwegian': 1, 'french': 1, 'portuguese': 1, 'dutch': 2, 'danish': 2, 'hungarian': 1, 'english': 13, 'spanish': 2, 'german': 1}",moby_dick
"*    *The following are extracts from Chace?s narrative: ?Every fact  seemed to warrant me in concluding that it was anything but chance which  directed his operations; he made two several attacks upon the ship, at  a short interval between them, both of which, according to their  direction, were calculated to do us the most injury, by being made  ahead, and thereby combining the speed of the two objects for the shock;  to effect which, the exact manoeuvres which he made were necessary.",91,{'en': 0.9999970253408874},"{'italian': 2, 'norwegian': 3, 'finnish': 2, 'french': 2, 'portuguese': 4, 'dutch': 4, 'danish': 2, 'hungarian': 3, 'english': 28, 'spanish': 3, 'german': 2}",moby_dick
"His  aspect was most horrible, and such as indicated resentment and fury.",13,{'en': 0.9999962414847119},"{'dutch': 1, 'french': 1, 'portuguese': 1, 'hungarian': 1, 'english': 5, 'german': 1}",moby_dick
"He  came directly from the shoal which we had just before entered, and in  which we had struck three of his companions, as if fired with  revenge for their sufferings?.",33,{'en': 0.999998456882948},"{'italian': 1, 'norwegian': 1, 'french': 1, 'portuguese': 2, 'danish': 1, 'english': 16, 'dutch': 3, 'german': 1}",moby_dick
"Again: ?At all events, the whole  circumstances taken together, all happening before my own eyes, and  producing, at the time, impressions in my mind of decided, calculating  mischief, on the part of the whale (many of which impressions I  cannot now recall), induce me to be satisfied that I am correct in my  opinion?.",59,{'en': 0.999996535376732},"{'italian': 2, 'norwegian': 2, 'finnish': 2, 'french': 2, 'portuguese': 1, 'dutch': 3, 'danish': 1, 'hungarian': 1, 'english': 17, 'spanish': 1, 'german': 2}",moby_dick
"Here are his reflections some time after quitting the ship, during a  black night in an open boat, when almost despairing of reaching any  hospitable shore.",28,{'en': 0.9999967285005973},"{'italian': 2, 'spanish': 1, 'portuguese': 1, 'hungarian': 1, 'english': 12, 'dutch': 2, 'german': 2}",moby_dick
"?The dark ocean and swelling waters were nothing;  the fears of being swallowed up by some dreadful tempest, or dashed  upon hidden rocks, with all the other ordinary subjects of fearful  contemplation, seemed scarcely entitled to a moment?s thought; the  dismal looking wreck, and the horrid aspect and revenge of the whale,  wholly engrossed my reflections, until day again made its appearance?.",67,{'en': 0.9999971143610165},"{'italian': 2, 'spanish': 1, 'french': 1, 'portuguese': 1, 'hungarian': 2, 'english': 19, 'dutch': 1}",moby_dick
In another place?p.,3,{'en': 0.999997878566168},{},moby_dick
"45,?he speaks of ?the mysterious and mortal  attack of the animal?.",12,{'en': 0.999996321164291},"{'spanish': 1, 'finnish': 1, 'english': 4, 'dutch': 1}",moby_dick
"Secondly: The ship Union, also of Nantucket, was in the year 1807  totally lost off the Azores by a similar onset, but the authentic  particulars of this catastrophe I have never chanced to encounter,  though from the whale hunters I have now and then heard casual allusions  to it.",53,{'en': 0.9999969639917488},"{'italian': 2, 'spanish': 1, 'portuguese': 1, 'danish': 1, 'hungarian': 1, 'english': 16, 'dutch': 3, 'german': 3}",moby_dick
"Thirdly: Some eighteen or twenty years ago Commodore J?-, then  commanding an American sloop-of-war of the first class, happened to be  dining with a party of whaling captains, on board a Nantucket ship in  the harbor of Oahu, Sandwich Islands.",43,{'en': 0.9999949187482884},"{'italian': 2, 'spanish': 1, 'french': 1, 'portuguese': 1, 'finnish': 1, 'hungarian': 2, 'english': 11, 'dutch': 2, 'german': 3}",moby_dick
"Conversation turning upon whales,  the Commodore was pleased to be sceptical touching the amazing strength  ascribed to them by the professional gentlemen present.",25,{'en': 0.999997251869373},"{'dutch': 1, 'hungarian': 1, 'english': 6, 'german': 1}",moby_dick
"He peremptorily  denied for example, that any whale could so smite his stout sloop-of-war  as to cause her to leak so much as a thimbleful.",27,{'en': 0.9999969891111337},"{'italian': 1, 'norwegian': 3, 'hungarian': 1, 'french': 1, 'portuguese': 3, 'dutch': 1, 'danish': 2, 'turkish': 1, 'english': 10, 'spanish': 1, 'german': 2}",moby_dick
Very good; but there  is more coming.,8,{'en': 0.9999976112753594},"{'dutch': 1, 'english': 4}",moby_dick
